text,mean_rating,gpt2_log_prob,gpt2_mean_log_prob,gpt2_slor
We want to give the children positive memories which they can draw on during the difficult times at home to build a better country .,4.0,-99.98615384101868,-3.999446153640747,70.2820712075443
‘ The PLO tried to sabotage the departure of the Muslims .,4.0,-76.67555332183838,-5.47682523727417,15.546933374780224
"MOTOROLA GETS THE GLOVES OFF IN BATTLE WITH ITS OLD RIVAL , PRICES POWERPC PRICED TO BEAT PENTIUM",1.85714285714,-171.37190437316895,-4.760330677032471,-12.01553616782138
"Mutalibov told Izvestiya , from his hiding place in Russia , that the charges were political persecution .",3.78571428571,-101.57449007034302,-4.4162821769714355,32.3784871786811
"My proposition , I assure you , would be to our mutual benefit . ’",3.8,-78.22285461425781,-4.888928413391113,26.80291967064072
Only in John's Gospel does he make one curious and profoundly interesting statement .,3.78571428571,-78.70992422103882,-5.247328281402588,29.04115268817715
They were returning from a day's repair and construction work at an army base in Omagh .,4.0,-82.68554925918579,-4.351871013641357,42.701999000020024
"Inside the top hotels all is First World ordered calm : state-of-the-art swimming pools , satellite television and chocolates on the pillow at night .",2.58823529412,-168.81225442886353,-5.115522861480713,30.551707285291258
It seems strange to extend the hand of friendship and economic co-operation to the same countries that we are threatening with mass extermination .,4.0,-109.59366130828857,-4.2151408195495605,58.21534824204747
"The buildings were transformed rather successfully into a gallery for Bohemian art by František Cubr and Josef Pilar , in the 1960s .",4.0,-154.94131565093994,-4.998106956481934,32.22072992419152
But the other part cried out against the mere idea of her being someone else's wife .,3.75,-75.92841911315918,-4.218245506286621,42.781547721198564
These problems or investigations are expected to be diverse .,3.57142857143,-55.79886436462402,-5.579886436462402,14.175754947046784
Between August 1975 and December 1978 the COS-B satellite observed 2CG342–02 on five occasions and catalogued it as the tenth-strongest γ -ray source .,4.0,-194.12642860412598,-5.246660232543945,23.071789981772383
"Not like a Saturday night at all though , not really . ’",3.14285714286,-82.77212810516357,-5.912294864654541,5.089532418954178
Hopeful for what he will not miss when it fails,3.07692307692,-64.00669479370117,-5.818790435791016,6.700617764152412
And what would you have done if Schemichal got hold of you and threw you off the pitch like last night ?,4.0,-106.4776062965393,-4.259104251861572,44.19027565755255
I should add that in argument he also invited my attention to paragraph 5(7) and I will refer to that :,3.18181818182,-111.44622802734375,-4.643592834472656,38.100656743461116
"Once I was pleased with the bottom group I copied it , as a mirror image , at the top of the picture .",3.4,-104.13827133178711,-4.339094638824463,42.73655942040625
"From then , the path to the double helix was clear .",3.5,-61.62581157684326,-4.740447044372559,14.028522600888437
Sun is also preparing its Scorpion eight-way Sparc desktop machine for launch at the SunWorld show on May 11 .,3.4,-130.09951400756836,-5.420813083648682,44.49774842149827
Therefore political and economic accounting of the costs and benefits of soil conservation programmes for others outside the directly affected areas is potentially relevant .,3.76923076923,-124.60365295410156,-4.9841461181640625,70.51486573651778
Does he further agree that there is a need to reopen neighbourhood police stations and to put more emphasis on community policing ?,3.8,-88.61871862411499,-3.852987766265869,85.04490571415727
A fortnight later Edward sealed the text and issued it to all sheriffs .,3.57142857143,-88.37018251419067,-5.891345500946045,15.334968755732604
"Since then , it has been as keenly followed as many full-length TV programmes .",3.78571428571,-84.95951557159424,-4.719973087310791,31.115501885833268
Questionnaires sent by post are not returned and interviews are refused .,3.75,-73.26272058486938,-5.635593891143799,17.17121355584017
"The operation will eventually involve more than 35,000 troops from at least nine countries .",4.0,-59.8183114528656,-3.518724203109741,58.12709534556927
UI will no longer be just a requirements body or a marketing arm for USL .,3.53846153846,-97.7127456665039,-6.107046604156494,23.73044063656333
Before explaining how to tackle a course race it is worth looking at what makes one sailor go faster than another .,3.78571428571,-107.08816432952881,-4.8676438331604,61.04896832011477
Only there was nowhere else she could go .,4.0,-37.95565223693848,-4.217294692993164,21.268067344215893
"Though his features looked as if they'd been carved from stone , in the depths of his gaze something stirred .",4.0,-93.38640975952148,-4.244836807250977,55.17299889686623
"On both topics , however , the status quo has changed radically compared to 1979 .",4.0,-76.86454010009766,-4.8040337562561035,42.68589918571297
These percentages were not uniform across the country : local specialities dictated what was available .,3.78571428571,-93.31321620941162,-5.489012718200684,29.807125738204462
"‘ I can't hear anything , ’ said the chaplain angrily .",4.0,-85.29964447021484,-5.331227779388428,11.82862021953126
‘ We may never know the exact number of deaths .,4.0,-52.28557777404785,-4.357131481170654,29.739741197993425
These were rejected on April 17 and 18 respectively .,4.0,-49.8795223236084,-4.98795223236084,26.96353991091027
"Women , Art and Society is a synthesis of work that has been progressing for twenty years about women and the visual arts .",2.75,-97.23075485229492,-4.051281452178955,63.188095697418476
At his own expense he established no less than twenty-two charity schools in Pembrokeshire alone .,4.0,-86.16905069351196,-3.7464804649353027,39.37791977380114
Soil deformation during a quake could bend pipelines as though they were strands of copper wire .,4.0,-104.41869640350342,-5.495720863342285,39.90144570010253
Within a few days of his election he already knew that the way to realize this ‘ new Pentecost ’ was an Ecumenical Council .,3.78571428571,-142.37279844284058,-4.592670917510986,44.48289913835745
To follow Jesus as his disciples means that we too face opposition to living like him .,3.53846153846,-95.20617532730103,-5.600363254547119,24.75839295591865
His wheels ran into the wet turf and the whole machine crumpled and fell to its knees like an animal shot in the chest .,4.0,-112.98314094543457,-4.184560775756836,66.0857613009745
"Jenna stopped and faced him angrily , but before she could speak he tilted her face with a strong brown hand .",4.0,-112.97282361984253,-4.911861896514893,45.1266942198385
Next day one of 252 Squadron's newly-arrived Beaufighters ( T3237 ) was mistaken for a Ju88 while on a local flight .,3.0,-162.87643432617188,-5.4292144775390625,19.23834129479576
"Carrington watched the sea for the first two hours , enchanted by the Scandinavian night , then went to sleep .",4.0,-107.52004432678223,-4.887274742126465,37.01585079196329
It was originally recorded as a cot death and there was no inquest but there will now be an inquest .,3.57142857143,-91.63927268981934,-4.165421485900879,56.39517707070138
"The pictorial composition of your shots is one of those areas where rules have grown up which , though seemingly arbitrary , actually work well in practice .",2.84615384615,-136.32626819610596,-4.700905799865723,62.53563982020731
It was a far cry from the golden court of the City of the Horizon . ’,4.0,-84.8118782043457,-4.711771011352539,23.402471526293965
"‘ Political in the sense that if I threw this glass of water over you in an interview , that would be a political act .",3.5,-117.01031684875488,-4.333715438842773,49.29066847354062
"‘ So you're going solo now , ’ said the victim , fumbling for her smokes again .",4.0,-126.80166244506836,-5.763711929321289,16.205721258905072
Here are ten assorted uses for this book ;,3.8,-52.59269857406616,-5.84363317489624,16.723768264798736
"‘ Still in deep , old Michael , I should imagine .",1.92307692308,-89.63361740112305,-6.894893646240234,-3.6502014350294587
"One sports injury on the increase is sportsman's , or Gilmore's groin which occurs when tendons in the groin tear due to excessive stretching and twisting .",3.5,-158.3613419532776,-5.1084303855896,58.86843324702568
"The main difference between sections 18 and 20 lies in the fault element , and it is a considerable difference .",3.8125,-97.06608009338379,-4.622194290161133,44.709609892148734
"Ideal for a small flat , the washer/dryer is as sophisticated as the one in the main house's utility room .",3.45454545455,-119.0407190322876,-4.4089155197143555,23.101813820086733
Robbie saw now that he was a clergyman .,4.0,-58.73691749572754,-5.339719772338867,1.7950578848762007
"The deputy chairman of the council of ministers , Boris Shcherbina , forbade evacuation of the countryside around Chernobyl until a government commission had arrived from Moscow .",4.0,-142.26115465164185,-4.310944080352783,76.97728151383942
